,ID,SerialNumber,ListYear,DateRecorded,Town,Address,AssessedValue,SaleAmount,SalesRatio,PropertyType,ResidentialType,NonUseCode,Remarks
569036,569037,100073,2010,11/19/2010 12:00:00 AM,Shelton,91 TOAS STREET,200970,200000.0,1.00485,Residential,Single Family,,
569084,569084,100194,2010,03/29/2011 12:00:00 AM,Shelton,93 WILLIAM STREET EXT,182910,276000.0,0.6627174,Residential,Single Family,,
569103,569104,100272,2010,06/02/2011 12:00:00 AM,Shelton,94 ROBERTS STREET,102060,85000.0,1.200706,Condo,,14,
569113,569114,100224,2010,04/29/2011 12:00:00 AM,Shelton,943 HOWE AVE,115920,145000.0,0.7994483,Residential,Single Family,,
569158,569159,100013,2010,10/08/2010 12:00:00 AM,Shelton,96 WOODLAND PARK,72730,50000.0,1.4546,Residential,Single Family,07,
569182,569183,100248,2010,05/12/2011 12:00:00 AM,Shelton,97 WILLIAM STREET EXT,0,61750.0,0.0,Vacant Land,,07,
569189,569190,100177,2010,03/15/2011 12:00:00 AM,Shelton,98 FAR MILL STREET,194610,206000.0,0.9447087,Residential,Single Family,,
569210,569211,100125,2010,01/18/2011 12:00:00 AM,Shelton,99 KYLES WAY,309330,420000.0,0.7365,Residential,Single Family,,
569239,569240,100192,2010,03/25/2011 12:00:00 AM,Shelton,BLACKS HILL ROAD,28070,10000.0,2.807,Vacant Land,,25,
569301,569302,100173,2010,03/10/2011 12:00:00 AM,Shelton,HOUSATONIC RISE,603050,146772.0,4.108754,Vacant Land,,03,
569336,569337,100339,2010,07/22/2011 12:00:00 AM,Shelton,MOHEGAN ROAD,4770,625000.0,0.007631999999999999,Vacant Land,,28,
569396,569397,100161,2010,03/02/2011 12:00:00 AM,Shelton,OJIBWA ROAD,48160,42000.0,1.146667,Vacant Land,,,
569437,569438,100208,2010,04/12/2011 12:00:00 AM,Shelton,SUMMITT AVE,56420,94000.0,0.6002128000000001,Vacant Land,,,
569448,569449,100056,2010,11/05/2010 12:00:00 AM,Shelton,UPPER BIRCHBANK,36820,95000.0,0.3875789,Residential,Single Family,07,
569516,569517,100029,2010,03/15/2011 12:00:00 AM,Sherman,1 LIZ ANN LANE,9500,5000.0,1.9,Vacant Land,,12,
569517,569518,100030,2010,03/15/2011 12:00:00 AM,Sherman,1 LIZ ANN LANE,9500,5000.0,1.9,Vacant Land,,12,
569525,569526,100040,2010,05/11/2011 12:00:00 AM,Sherman,1 RISING SUN TRAIL,304500,319000.0,0.9545455,Residential,Single Family,25,
569558,569559,100025,2010,03/01/2011 12:00:00 AM,Sherman,10 MARY BEE LANE,234700,254600.0,0.9218381999999999,Residential,Single Family,14,
569587,569588,100045,2010,06/24/2011 12:00:00 AM,Sherman,11 COOTE HILL ROAD,315100,475000.0,0.6633684,Residential,Single Family,25,
569620,569621,100037,2010,04/26/2011 12:00:00 AM,Sherman,12 FARM ROAD,436900,214500.0,2.03683,Residential,Single Family,08,
569652,569653,100022,2010,12/07/2010 12:00:00 AM,Sherman,13 CANDLEWOOD LAKE DRIVE,180300,222000.0,0.8121622,Residential,Single Family,,
569675,569676,100018,2010,12/29/2010 12:00:00 AM,Sherman,14 ATCHISON COVE ROAD,638600,820000.0,0.7787805,Residential,Single Family,25,
569704,569705,100013,2010,12/16/2010 12:00:00 AM,Sherman,14A JERICHO ROAD NO,210000,145000.0,1.4482760000000001,Vacant Land,,28,
569715,569716,100005,2010,10/15/2010 12:00:00 AM,Sherman,15 ORCHARD BEACH ROAD,10000,13500.0,0.7407406999999999,Vacant Land,,,
569743,569744,100019,2010,12/29/2010 12:00:00 AM,Sherman,16 ATCHISON COVE ROAD,198000,100000.0,1.98,Vacant Land,,25,
569761,569762,100021,2010,12/30/2010 12:00:00 AM,Sherman,160 ROUTE 39 SO,195200,220000.0,0.8872726999999999,Residential,Single Family,,
569776,569777,100041,2010,05/11/2011 12:00:00 AM,Sherman,16A CEDAR LANE,103300,90000.0,1.147778,Vacant Land,,13,
569783,569784,100032,2010,04/07/2011 12:00:00 AM,Sherman,17 LEACH HOLLOW ROAD,301300,300000.0,1.004333,Residential,Single Family,01,
569821,569822,100034,2010,04/15/2011 12:00:00 AM,Sherman,180 GREEN POND ROAD,170000,325000.0,0.5230769000000001,Residential,Single Family,10,
569851,569852,100009,2010,11/23/2010 12:00:00 AM,Sherman,192 GREEN POND ROAD,22500,20000.0,1.125,Vacant Land,,,
569858,569859,100015,2010,12/17/2010 12:00:00 AM,Sherman,2 ATCHISON COVE ROAD,580800,740000.0,0.7848649000000001,Residential,Single Family,,
569874,569875,100036,2010,04/26/2011 12:00:00 AM,Sherman,2 CAROL LA,9200,2649.0,3.473009,Vacant Land,,09,
569894,569895,100007,2010,11/16/2010 12:00:00 AM,Sherman,2 MARY BEE LANE,260800,395000.0,0.6602531999999999,Residential,Single Family,07,
569895,569896,100026,2010,03/09/2011 12:00:00 AM,Sherman,2 MEADOW LANE,298100,325000.0,0.9172308000000001,Residential,Single Family,25,
569909,569910,100023,2010,02/22/2011 12:00:00 AM,Sherman,2 TABER ROAD,610700,2900000.0,0.2105862,Residential,Single Family,15,
569914,569915,100024,2010,02/17/2011 12:00:00 AM,Sherman,2 WORDEN PT ROAD,9900,5000.0,1.98,Vacant Land,,12,
569981,569982,100042,2010,06/08/2011 12:00:00 AM,Sherman,24 MAUWEEHOO HILL ROAD,277400,435000.0,0.6377010999999999,Residential,Single Family,07,
569990,569991,100046,2010,07/14/2011 12:00:00 AM,Sherman,25 HOLIDAY PT ROAD,382500,450000.0,0.85,Residential,Single Family,25,
569995,569996,100010,2010,12/02/2010 12:00:00 AM,Sherman,25 SKYLINE DRIVE,563100,780000.0,0.7219230999999999,Residential,Single Family,,
570023,570024,100038,2010,04/28/2011 12:00:00 AM,Sherman,27 SMOKE RIDGE DRIVE,480400,562000.0,0.8548043,Residential,Single Family,25,
570036,570037,100011,2010,12/04/2010 12:00:00 AM,Sherman,28 SPRING LAKE ROAD,284800,298000.0,0.9557046999999999,Residential,Single Family,14,
570092,570093,100003,2010,10/05/2010 12:00:00 AM,Sherman,3 STREETONE WALL LANE,125300,175000.0,0.716,Vacant Land,,,
570111,570111,100004,2010,10/13/2010 12:00:00 AM,Sherman,30 QUAKER RIDGE ROAD,376200,482000.0,0.7804979000000001,Residential,Single Family,,
570137,570137,100031,2010,03/29/2011 12:00:00 AM,Sherman,33 BIG TRAIL,218400,275000.0,0.7941818,Residential,Single Family,,
570139,570139,100039,2010,04/29/2011 12:00:00 AM,Sherman,33 MAUWEEHOO HILL ROAD,275400,440000.0,0.6259091,Residential,Single Family,,
570151,570151,100044,2010,06/14/2011 12:00:00 AM,Sherman,34 SUNSET DRIVE,14800,18000.0,0.8222222,Vacant Land,,,
570166,570167,100012,2010,12/14/2010 12:00:00 AM,Sherman,37 ANDERSON ROAD,284200,166000.0,1.712048,Residential,Single Family,14,
570189,570190,100016,2010,12/17/2010 12:00:00 AM,Sherman,4 ATCHISON COVE ROAD,132700,135000.0,0.9829629999999999,Vacant Land,,,
570193,570194,100017,2010,12/23/2010 12:00:00 AM,Sherman,4 GELSTON ROAD,213000,332000.0,0.6415663,Residential,Single Family,,
570194,570195,100035,2010,04/26/2011 12:00:00 AM,Sherman,4 GLENVIEW DRIVE,4300,2459.0,1.748678,Vacant Land,,09,
570362,570363,100043,2010,06/14/2011 12:00:00 AM,Sherman,6 BRIDGEWORTH LA,257300,285000.0,0.902807,Residential,Single Family,25,
570367,570368,100001,2010,10/01/2010 12:00:00 AM,Sherman,6 CANDLEWOOD LAKE DRIVE,189100,265000.0,0.7135849,Residential,Single Family,,
570381,570382,100006,2010,10/15/2010 12:00:00 AM,Sherman,6 LAKE SHORE WOODS ROAD,552300,1100000.0,0.5020909,Residential,Single Family,07,
570432,570433,100014,2010,12/16/2010 12:00:00 AM,Sherman,68 CHAPEL HILL ROAD,132000,185000.0,0.7135135,Residential,Single Family,,
570457,570458,100027,2010,03/09/2011 12:00:00 AM,Sherman,7 SAWMILL ROAD,310000,83333.0,3.720015,Residential,Single Family,08,
570458,570459,100028,2010,03/09/2011 12:00:00 AM,Sherman,7 SAWMILL ROAD,310000,166666.0,1.860007,Residential,Single Family,08,
570496,570497,100002,2010,10/01/2010 12:00:00 AM,Sherman,8 CHESTNUT HILL ROAD,450000,700000.0,0.6428571,Residential,Single Family,07,
570558,570559,100033,2010,04/08/2011 12:00:00 AM,Sherman,9 CURTIS DRIVE,318800,380000.0,0.8389474,Residential,Single Family,,
570572,570573,100020,2010,12/29/2010 12:00:00 AM,Sherman,9 PINEWOOD SHORES,246500,325000.0,0.7584615,Residential,Single Family,,
570610,570611,100008,2010,11/16/2010 12:00:00 AM,Sherman,OLD HICKORY LANE,54700,65000.0,0.8415385,Vacant Land,,,
570652,570652,100042,2010,11/22/2010 12:00:00 AM,Simsbury,1 BILLINGSGATE LANE,322080,350000.0,0.9202286,Condo,,,
570664,570664,100102,2010,03/11/2011 12:00:00 AM,Simsbury,1 CRESTVIEW ROAD,143890,174900.0,0.8226986999999999,Residential,Single Family,25,
570684,570684,100011,2010,10/12/2010 12:00:00 AM,Simsbury,1 GRIST MILL ROAD,252310,403348.0,0.6255392,Commercial,,18,
570685,570685,100093,2010,03/01/2011 12:00:00 AM,Simsbury,1 GRIST MILL ROAD,252310,425000.0,0.5936706,Commercial,,14,
570701,570701,100197,2010,06/30/2011 12:00:00 AM,Simsbury,1 LINCOLN LANE,376750,550000.0,0.685,Residential,Single Family,,
570723,570724,100025,2010,11/02/2010 12:00:00 AM,Simsbury,1 OLD BRIDGE ROAD,162350,125000.0,1.2988,Residential,Single Family,08,
570736,570737,100054,2010,12/13/2010 12:00:00 AM,Simsbury,1 RIVERWALK DRIVE,162240,228000.0,0.7115789,Condo,,,
570751,570752,100185,2010,06/21/2011 12:00:00 AM,Simsbury,1 SIMSCROFT ROAD,175700,235000.0,0.7476596,Residential,Single Family,,
570760,570761,100216,2010,07/25/2011 12:00:00 AM,Simsbury,1 STREETOCKADE ROAD,210450,284500.0,0.7397188,Residential,Single Family,,
570765,570766,100080,2010,02/01/2011 12:00:00 AM,Simsbury,1 TANAGER CIRCLE,113600,150000.0,0.7573333000000001,Condo,,,
570786,570787,100081,2010,02/01/2011 12:00:00 AM,Simsbury,1 WEST STREET UNIT 122,192370,196000.0,0.9814796,Condo,,,
570840,570841,100031,2010,11/10/2010 12:00:00 AM,Simsbury,1 WEST STREETREE UNIT 310,188480,190000.0,0.992,Condo,,,
570853,570854,100150,2010,05/27/2011 12:00:00 AM,Simsbury,1 WEST STREETREET UNIT 104,213070,215000.0,0.9910233,Condo,,,
570857,570858,100255,2010,08/29/2011 12:00:00 AM,Simsbury,1 WEST STREETREET UNIT 120,192370,204500.0,0.9406846,Condo,,,
570862,570863,100037,2010,11/16/2010 12:00:00 AM,Simsbury,1 WEST STREETREET UNIT 202,177460,200000.0,0.8873,Condo,,25,
570866,570867,100208,2010,07/15/2011 12:00:00 AM,Simsbury,1 WEST STREETREET UNIT 207,204020,221000.0,0.9231674000000001,Condo,,,
570867,570868,100163,2010,06/06/2011 12:00:00 AM,Simsbury,1 WEST STREETREET UNIT 211,210520,195000.0,1.07959,Condo,,,
570876,570877,100010,2010,10/12/2010 12:00:00 AM,Simsbury,1 WEST UNIT 308,162440,210000.0,0.7735238,Condo,,,
570890,570891,100239,2010,08/11/2011 12:00:00 AM,Simsbury,10 ARROWHEAD DRIVE,243140,309250.0,0.7862246999999999,Residential,Single Family,,
570892,570893,100020,2010,10/26/2010 12:00:00 AM,Simsbury,10 BANTRY WAY,210000,281291.0,0.7465578,Condo,,,
570894,570895,100012,2010,10/15/2010 12:00:00 AM,Simsbury,10 BARON'S COURT,308850,455000.0,0.6787911999999999,Condo,,,
570897,570898,100168,2010,06/13/2011 12:00:00 AM,Simsbury,10 BICKFORD STREETREET,133270,116550.0,1.143458,Residential,Single Family,14,
570899,570900,100152,2010,05/27/2011 12:00:00 AM,Simsbury,10 BILLINGSGATE DRIVE,377140,415000.0,0.9087710999999999,Condo,,,
570933,570934,100253,2010,08/25/2011 12:00:00 AM,Simsbury,10 GLENN HOLLOW LANE,262900,317500.0,0.8280315,Residential,Single Family,,
570954,570955,100217,2010,07/26/2011 12:00:00 AM,Simsbury,10 JOSEPH DRIVE,355600,505000.0,0.7041584,Condo,,,
570959,570960,100202,2010,07/01/2011 12:00:00 AM,Simsbury,10 LATIMER LANE,317210,420000.0,0.7552619,Residential,Single Family,,
570998,570999,100129,2010,05/02/2011 12:00:00 AM,Simsbury,10 PENNINGTON DRIVE,377660,450000.0,0.8392444,Condo,,,
571025,571026,100183,2010,06/20/2011 12:00:00 AM,Simsbury,10 SPRUCE LANE,676160,770000.0,0.8781299000000001,Residential,Single Family,,
571079,571080,100143,2010,05/23/2011 12:00:00 AM,Simsbury,102 COUNTY ROAD,242420,310000.0,0.782,Residential,Single Family,,
571083,571084,100067,2010,01/05/2011 12:00:00 AM,Simsbury,102 FIRETOWN ROAD,182390,260000.0,0.7015,Residential,Single Family,14,
571103,571104,100207,2010,07/13/2011 12:00:00 AM,Simsbury,105 EAST WEATOGUE STREETREET,178980,260000.0,0.6883845999999999,Residential,Single Family,,
571150,571151,100204,2010,07/01/2011 12:00:00 AM,Simsbury,11 ANJA DRIVE,471330,687500.0,0.6855709,Condo,,,
571187,571188,100083,2010,02/07/2011 12:00:00 AM,Simsbury,11 CRESTVIEW ROAD,163240,187000.0,0.8729412,Residential,Single Family,25,
571263,571264,100051,2010,12/06/2010 12:00:00 AM,Simsbury,11 SIMSBURY MANOR DRIVE,158680,211000.0,0.7520379,Residential,Single Family,14,
571311,571312,100114,2010,04/01/2011 12:00:00 AM,Simsbury,111 EAST WEATOGUE STREETREET,398570,380000.0,1.0488680000000001,Residential,Single Family,,
571313,571314,100201,2010,07/01/2011 12:00:00 AM,Simsbury,111 HILLTOP DRIVE,112040,130000.0,0.8618462,Condo,,25,
571333,571334,100138,2010,05/17/2011 12:00:00 AM,Simsbury,114 NORTH SADDLE RIDGE DRIVE,454880,610000.0,0.7457049,Residential,Single Family,,
571352,571353,100238,2010,08/11/2011 12:00:00 AM,Simsbury,116 PLACEANK HILL ROAD,206300,285000.0,0.7238595999999999,Residential,Single Family,,
571395,571396,100194,2010,06/28/2011 12:00:00 AM,Simsbury,12 COUNTRY CLUB DRIVE,316210,425000.0,0.7440235,Residential,Single Family,,
571396,571397,100149,2010,05/26/2011 12:00:00 AM,Simsbury,12 CRANE PLACEACE,181750,267000.0,0.6807116,Residential,Single Family,,
571398,571399,100186,2010,06/23/2011 12:00:00 AM,Simsbury,12 ECHO LANE,244190,335000.0,0.7289254,Residential,Single Family,,
571425,571426,100099,2010,03/09/2011 12:00:00 AM,Simsbury,12 HOLCOMB STREETREET,234420,280000.0,0.8372143,Residential,Single Family,25,
571439,571440,100005,2010,10/01/2010 12:00:00 AM,Simsbury,12 MINISTER BROOK DRIVE,242660,365000.0,0.6648219,Residential,Single Family,,
571443,571444,100055,2010,12/13/2010 12:00:00 AM,Simsbury,12 NEWBURY COURT,391350,320000.0,1.222969,Residential,Single Family,14,
571449,571450,100181,2010,06/20/2011 12:00:00 AM,Simsbury,12 OAKHURST ROAD,170470,330000.0,0.5165758,Residential,Single Family,07,
571456,571457,100215,2010,07/25/2011 12:00:00 AM,Simsbury,12 RED STREETONE DRIVE,221010,298900.0,0.7394111999999999,Residential,Single Family,,
571466,571467,100229,2010,08/01/2011 12:00:00 AM,Simsbury,12 SOUTHBRIDGE COURT,210010,262500.0,0.8000381,Condo,,,
571486,571487,100169,2010,06/13/2011 12:00:00 AM,Simsbury,12 WHITCOMB DRIVE,210720,313000.0,0.6732268,Residential,Single Family,,
571490,571491,100158,2010,06/01/2011 12:00:00 AM,Simsbury,12 WILLARD STREETREET,162080,225000.0,0.7203556,Residential,Single Family,,
571564,571565,100212,2010,07/19/2011 12:00:00 AM,Simsbury,126 HOPMEADOW STREETREET 4A,130710,212500.0,0.6151059,Condo,,,
571569,571570,100089,2010,02/22/2011 12:00:00 AM,Simsbury,126 HOPMEADOW STREETREET UNIT 2D,132940,165000.0,0.805697,Condo,,25,
571602,571603,100162,2010,06/02/2011 12:00:00 AM,Simsbury,13 CENTERWOOD ROAD,160440,198000.0,0.810303,Residential,Single Family,,
571629,571630,100091,2010,02/28/2011 12:00:00 AM,Simsbury,13 WEST TOMSTEAD ROAD,357490,470000.0,0.760617,Residential,Single Family,,
571649,571650,100003,2010,10/01/2010 12:00:00 AM,Simsbury,135 HOLCOMB STREETREET,401410,590000.0,0.6803559,Residential,Single Family,,
571650,571651,100046,2010,11/24/2010 12:00:00 AM,Simsbury,135 WESTLEDGE ROAD,258370,291000.0,0.8878693999999999,Residential,Single Family,14,
571683,571684,100155,2010,06/01/2011 12:00:00 AM,Simsbury,14 CARRIAGE DRIVE,91120,124000.0,0.7348387,Condo,,,
571686,571687,100092,2010,02/28/2011 12:00:00 AM,Simsbury,14 CASTLEWOOD ROAD,232990,310000.0,0.7515805999999999,Residential,Single Family,,
571690,571691,100090,2010,02/25/2011 12:00:00 AM,Simsbury,14 COUNTY ROAD,193690,235000.0,0.8242128000000001,Residential,Single Family,,
571710,571711,100260,2010,08/31/2011 12:00:00 AM,Simsbury,14 FIELD ROAD,238150,337500.0,0.7056296,Residential,Single Family,,
571731,571732,100211,2010,07/18/2011 12:00:00 AM,Simsbury,14 NORTHGATE,234980,325000.0,0.7230154000000001,Residential,Single Family,,
571798,571799,100161,2010,06/02/2011 12:00:00 AM,Simsbury,149 HOSKINS ROAD,190310,279900.0,0.6799214,Residential,Single Family,,
571830,571831,100200,2010,07/01/2011 12:00:00 AM,Simsbury,15 COLONIAL DRIVE,186690,270000.0,0.6914444000000001,Residential,Single Family,,
571845,571846,100141,2010,05/19/2011 12:00:00 AM,Simsbury,15 GREAT POND ROAD,200570,337000.0,0.5951632,Residential,Single Family,,
571848,571849,100145,2010,05/24/2011 12:00:00 AM,Simsbury,15 HARTLAND ROAD,154220,152200.0,1.013272,Residential,Single Family,14,
571859,571860,100127,2010,04/29/2011 12:00:00 AM,Simsbury,15 KERR FARM ROAD,225490,324000.0,0.6959568,Residential,Single Family,,
571860,571861,100044,2010,11/23/2010 12:00:00 AM,Simsbury,15 KNOLL LANE,67200,114900.0,0.5848564,Condo,,,
571872,571873,100023,2010,10/29/2010 12:00:00 AM,Simsbury,15 MEADOW CROSSING,240490,375000.0,0.6413066999999999,Residential,Single Family,,
571880,571881,100078,2010,01/27/2011 12:00:00 AM,Simsbury,15 MUSKET TRAIL,287710,456000.0,0.630943,Residential,Single Family,,
571915,571916,100176,2010,06/16/2011 12:00:00 AM,Simsbury,15 SMOKEY RIDGE ROAD,321370,545000.0,0.5896697,Residential,Single Family,,
571939,571940,100178,2010,06/16/2011 12:00:00 AM,Simsbury,15 WHITMAN POND ROAD,856940,950000.0,0.9020421000000001,Residential,Single Family,,
571956,571957,100076,2010,01/20/2011 12:00:00 AM,Simsbury,155 BUSHY HILL ROAD,90910,70000.0,1.298714,Residential,Single Family,25,
571979,571980,100047,2010,11/29/2010 12:00:00 AM,Simsbury,15J WIGGINS FARM DRIVE,128930,150000.0,0.8595333000000001,Condo,,,
571983,571984,100058,2010,12/21/2010 12:00:00 AM,Simsbury,16 ALBANY TURNPIKE,281930,350000.0,0.8055143,Commercial,,,
572047,572048,100224,2010,07/29/2011 12:00:00 AM,Simsbury,16 OXFORD COURT,195970,294000.0,0.6665646,Residential,Single Family,,
572053,572054,100022,2010,10/29/2010 12:00:00 AM,Simsbury,16 PENNINGTON DRIVE,425190,475000.0,0.8951368000000001,Condo,,,
572083,572084,100188,2010,06/24/2011 12:00:00 AM,Simsbury,16 WEST TOMSTEAD ROAD,195330,276000.0,0.7077174,Residential,Single Family,,
572099,572100,100132,2010,05/12/2011 12:00:00 AM,Simsbury,162 FARMS VILLAGE ROAD,167330,227000.0,0.7371366,Residential,Single Family,,
572103,572104,100126,2010,04/28/2011 12:00:00 AM,Simsbury,164 FARMS VILLAGE ROAD,184400,255000.0,0.7231373000000001,Residential,Single Family,,
572121,572122,100146,2010,05/24/2011 12:00:00 AM,Simsbury,17 BANBURY DRIVE,254460,385000.0,0.6609351,Residential,Single Family,,
572152,572153,100014,2010,10/18/2010 12:00:00 AM,Simsbury,17 FAWNBROOK LANE,207560,275000.0,0.7547636,Residential,Single Family,,
572167,572168,100063,2010,12/28/2010 12:00:00 AM,Simsbury,17 HOMESTEAD ROAD,265490,440000.0,0.6033864000000001,Residential,Single Family,,
572191,572192,100244,2010,08/17/2011 12:00:00 AM,Simsbury,17 NOD BROOK DRIVE,276270,379500.0,0.7279842,Residential,Single Family,,
572209,572210,100144,2010,05/23/2011 12:00:00 AM,Simsbury,17 SAXTON BROOK DRIVE,239070,354500.0,0.6743865,Residential,Single Family,,
572301,572302,100140,2010,05/18/2011 12:00:00 AM,Simsbury,18 RIDGE ROAD,217430,245000.0,0.8874694,Residential,Single Family,,
572305,572306,100136,2010,05/16/2011 12:00:00 AM,Simsbury,18 SADDLE RIDGE DRIVE,269150,295000.0,0.9123728999999999,Residential,Single Family,11,
572309,572310,100128,2010,05/02/2011 12:00:00 AM,Simsbury,18 SHADY LANE,274350,313450.0,0.8752591999999999,Residential,Single Family,,
572322,572323,100122,2010,04/20/2011 12:00:00 AM,Simsbury,18 SURRY CIRCLE,229690,340000.0,0.6755588,Residential,Single Family,,
572330,572331,100237,2010,08/10/2011 12:00:00 AM,Simsbury,180 GREAT POND ROAD,236980,238000.0,0.9957143,Residential,Single Family,,
572350,572351,100249,2010,08/19/2011 12:00:00 AM,Simsbury,185 WEST MOUNTAIN ROAD,240710,360000.0,0.6686389,Residential,Single Family,,
572359,572360,100177,2010,06/16/2011 12:00:00 AM,Simsbury,188 HOSKINS ROAD,310690,430000.0,0.7225349,Residential,Single Family,,
572392,572393,100226,2010,07/29/2011 12:00:00 AM,Simsbury,19 JOSHUA DRIVE,562480,740000.0,0.7601081000000001,Residential,Single Family,,
572459,572460,100112,2010,03/28/2011 12:00:00 AM,Simsbury,192 FARMS VILLAGE ROAD,198320,260500.0,0.7613052,Residential,Single Family,,
572516,572517,100243,2010,08/15/2011 12:00:00 AM,Simsbury,2 CARYN LANE,449600,645000.0,0.6970543,Residential,Single Family,,
572535,572536,100060,2010,12/23/2010 12:00:00 AM,Simsbury,2 ERINS WAY,288110,470207.0,0.6127300999999999,Condo,,,
572558,572559,100077,2010,01/26/2011 12:00:00 AM,Simsbury,2 HUCKLEBERRY LANE,246040,299000.0,0.8228763000000001,Residential,Single Family,,
572564,572565,100259,2010,08/31/2011 12:00:00 AM,Simsbury,2 KELSEY COURT,3463840,423342.0,8.182132000000001,Condo,,06,
572597,572598,100246,2010,08/17/2011 12:00:00 AM,Simsbury,2 POWDER HORN DRIVE,227900,320000.0,0.7121875,Residential,Single Family,,
572600,572601,100190,2010,06/27/2011 12:00:00 AM,Simsbury,2 PRINCESS LANE,249140,339000.0,0.7349263,Residential,Single Family,,
572619,572620,100210,2010,07/15/2011 12:00:00 AM,Simsbury,2 SCHOOL HOUSE LANE,569560,659000.0,0.8642791999999999,Residential,Single Family,,
572627,572628,100228,2010,08/01/2011 12:00:00 AM,Simsbury,2 TANAGER CIRCLE,113790,141980.0,0.8014509,Condo,,,
572667,572668,100007,2010,10/01/2010 12:00:00 AM,Simsbury,20 CENTERWOOD ROAD,155220,195000.0,0.7959999999999999,Residential,Single Family,,
572727,572728,100240,2010,08/20/2011 12:00:00 AM,Simsbury,20 WOOD DUCK LANE,119710,128850.0,0.9290648000000001,Condo,,,
572783,572784,100074,2010,01/18/2011 12:00:00 AM,Simsbury,21 LITCHFIELD DRIVE,241090,345000.0,0.6988116,Residential,Single Family,,
572833,572834,100004,2010,10/01/2010 12:00:00 AM,Simsbury,215 BUSHY HILL ROAD,169360,245000.0,0.6912653,Residential,Single Family,,
572848,572849,100156,2010,06/01/2011 12:00:00 AM,Simsbury,22 BANTRY ROAD,3463840,457446.0,7.572128999999999,Condo,,08,
573044,573045,100108,2010,03/21/2011 12:00:00 AM,Simsbury,24 BELDENWOOD ROAD,287860,344500.0,0.8355878000000001,Residential,Single Family,,
573067,573068,100160,2010,06/01/2011 12:00:00 AM,Simsbury,24 FARMSTEAD LANE,192370,230000.0,0.8363913000000001,Residential,Single Family,,
573071,573072,100106,2010,03/17/2011 12:00:00 AM,Simsbury,24 FERNWOOD DRIVEIV,155670,183000.0,0.8506556999999999,Residential,Single Family,,
573077,573078,100166,2010,06/08/2011 12:00:00 AM,Simsbury,24 HAMPDEN CIRCLE,242640,380000.0,0.6385263000000001,Residential,Single Family,,
573116,573117,100052,2010,12/06/2010 12:00:00 AM,Simsbury,24 SOUTHBRIDGE COURT,190880,244900.0,0.7794201999999999,Condo,,,
573118,573119,100123,2010,04/25/2011 12:00:00 AM,Simsbury,24 TIMBER RIDGE DRIVE,305460,409000.0,0.746846,Residential,Single Family,,
573161,573162,100098,2010,03/07/2011 12:00:00 AM,Simsbury,25 DEEP WOOD ROAD,194620,220000.0,0.8846364,Residential,Single Family,25,
573173,573174,100049,2010,12/01/2010 12:00:00 AM,Simsbury,25 KNOLL LANE,67200,121000.0,0.5553719,Condo,,,
573203,573204,100205,2010,07/11/2011 12:00:00 AM,Simsbury,25 WINTERSET LANE,296250,440000.0,0.6732955,Residential,Single Family,,
573236,573237,100050,2010,12/01/2010 12:00:00 AM,Simsbury,26 GORDON STREETREET,189850,230000.0,0.8254348,Residential,Single Family,,
573309,573310,100196,2010,06/29/2011 12:00:00 AM,Simsbury,27 BELDENWOOD ROD,262040,380000.0,0.6895789000000001,Residential,Single Family,,
573397,573398,100039,2010,11/22/2010 12:00:00 AM,Simsbury,28 OLD MILL COURT,154340,217000.0,0.7112441999999999,Condo,,,
573402,573403,100252,2010,08/23/2011 12:00:00 AM,Simsbury,28 RIVERSIDE ROAD ET AL,204780,180000.0,1.137667,Residential,Single Family,25,
573433,573434,10109,2010,03/22/2011 12:00:00 AM,Simsbury,29 DEERFIELD LANE,175840,167000.0,1.052934,Residential,Single Family,16,
573465,573466,100065,2010,12/30/2010 12:00:00 AM,Simsbury,29 SPRUCE LANE,672670,862500.0,0.7799071999999999,Residential,Single Family,,
573484,573485,100206,2010,07/11/2011 12:00:00 AM,Simsbury,292 FIRETOWN ROAD,240900,407000.0,0.5918919,Residential,Single Family,,
573491,573492,100088,2010,02/16/2011 12:00:00 AM,Simsbury,299 BUSHY HILL ROAD,247580,375000.0,0.6602133000000001,Residential,Single Family,07,
573531,573532,100165,2010,06/07/2011 12:00:00 AM,Simsbury,3 BROWNSTONE TURN,672430,756500.0,0.8888698,Residential,Single Family,,
573557,573558,100187,2010,06/24/2011 12:00:00 AM,Simsbury,3 HAWKS LANE,261220,410000.0,0.6371220000000001,Residential,Single Family,,
573578,573579,100105,2010,03/16/2011 12:00:00 AM,Simsbury,3 LAURIE-JOE WAY,356350,470000.0,0.7581915,Residential,Single Family,,
573589,573590,100026,2010,11/03/2010 12:00:00 AM,Simsbury,3 MEADOW COURT,120830,211575.0,0.5710977,Condo,,,
573609,573610,100041,2010,11/22/2010 12:00:00 AM,Simsbury,3 PINE GLEN ROAD,198170,291000.0,0.6809966,Residential,Single Family,,
573611,573612,100059,2010,12/21/2010 12:00:00 AM,Simsbury,3 REBECCA LANE,260720,358000.0,0.7282682,Residential,Single Family,,
573630,573631,100248,2010,08/19/2011 12:00:00 AM,Simsbury,3 SIMSBURY LANDING,113960,134000.0,0.8504478000000001,Condo,,,
573648,573649,100124,2010,04/28/2011 12:00:00 AM,Simsbury,3 THE MEWS,321430,471000.0,0.6824416,Residential,Single Family,,
