,ID,SerialNumber,ListYear,DateRecorded,Town,Address,AssessedValue,SaleAmount,SalesRatio,PropertyType,ResidentialType,NonUseCode,Remarks
800581,800582,110262,2011,07/26/2012 12:00:00 AM,Windsor,82 LINCOLN WAY,155820,180000.0,0.8656666999999999,Residential,Single Family,25,
800588,800589,110003,2011,10/04/2011 12:00:00 AM,Windsor,82 PRESTON STREET,157570,214000.0,0.7363084,Residential,Single Family,,
800596,800597,110170,2011,05/01/2012 12:00:00 AM,Windsor,828 MATIANUCK AVE,134120,208000.0,0.6448077,Residential,Single Family,,
800605,800606,110019,2011,10/25/2011 12:00:00 AM,Windsor,83 GLENWOOD DRIVE,144410,90000.0,1.6045559999999999,Residential,Single Family,1,
800619,800620,110122,2011,02/29/2012 12:00:00 AM,Windsor,838 MATIANUCK AVE,121590,130000.0,0.9353077,Residential,Single Family,25,
800622,800623,110300,2011,08/24/2012 12:00:00 AM,Windsor,84 BREWSTER ROAD,158760,200000.0,0.7938,Residential,Single Family,,
800647,800648,110042,2011,11/15/2011 12:00:00 AM,Windsor,85 EAST GRANBY ROAD,122990,170000.0,0.7234706,Residential,Single Family,,
800649,800650,110147,2011,04/02/2012 12:00:00 AM,Windsor,85 ELM STREET,121310,126000.0,0.9627778,Residential,Single Family,25,
800655,800656,110026,2011,10/28/2011 12:00:00 AM,Windsor,85 HIGHLAND AVE,125790,177500.0,0.7086760999999999,Residential,Single Family,,
800667,800668,110210,2011,06/15/2012 12:00:00 AM,Windsor,85 WINTHROP ROAD,164710,220000.0,0.7486818000000001,Residential,Single Family,,
800680,800681,110138,2011,03/23/2012 12:00:00 AM,Windsor,86 COOK HILL ROAD,117950,185000.0,0.6375675999999999,Residential,Single Family,,
800682,800683,110008,2011,10/12/2011 12:00:00 AM,Windsor,86 COREY STREET,115430,131350.0,0.8787971,Residential,Single Family,14,
800683,800684,110195,2011,05/29/2012 12:00:00 AM,Windsor,86 COREY STREET,115430,172000.0,0.6711047,Residential,Single Family,,
800728,800729,110141,2011,03/26/2012 12:00:00 AM,Windsor,873 WINDSOR AVE,103180,130000.0,0.7936923,Residential,Single Family,14,
800734,800735,110035,2011,11/10/2011 12:00:00 AM,Windsor,88 ALCOTT DRIVE,169540,245000.0,0.6920000000000001,Residential,Single Family,,
800790,800791,110078,2011,12/23/2011 12:00:00 AM,Windsor,89 SOUTHWOOD DRIVE,258440,272500.0,0.9484037000000001,Residential,Single Family,14,
800879,800880,110092,2011,01/19/2012 12:00:00 AM,Windsor,90 MEADOW ROAD,1392020,615000.0,2.263447,Commercial,,18,
800895,800896,110031,2011,11/03/2011 12:00:00 AM,Windsor,901 POQUONOCK AVE,159460,175000.0,0.9112,Residential,Single Family,25,
800908,800909,110009,2011,10/13/2011 12:00:00 AM,Windsor,908 STONE ROAD,130900,134900.0,0.9703484,Residential,Single Family,10,
800929,800930,110312,2011,09/05/2012 12:00:00 AM,Windsor,91 HIGHLAND AVE,125510,150000.0,0.8367333,Residential,Two Family,,
800935,800936,110197,2011,05/31/2012 12:00:00 AM,Windsor,91 POND ROAD,119350,152000.0,0.7851974,Residential,Single Family,,
800985,800986,110120,2011,02/29/2012 12:00:00 AM,Windsor,921 DELILAH DRIVE,139720,175000.0,0.7984,Residential,Single Family,,
801002,801003,110033,2011,11/07/2011 12:00:00 AM,Windsor,928 MATIANUCK AVE,102130,125000.0,0.81704,Residential,Single Family,18,
801003,801004,110260,2011,07/25/2012 12:00:00 AM,Windsor,928 MATIANUCK AVE,102130,120000.0,0.8510833000000001,Residential,Single Family,14,
801032,801033,110136,2011,03/21/2012 12:00:00 AM,Windsor,935 HIGH PATH ROAD,68880,49900.0,1.380361,Condo,,14,
801036,801037,110090,2011,01/17/2012 12:00:00 AM,Windsor,936 HIGH PATH ROAD,55580,34500.0,1.611014,Condo,,15,
801077,801078,110310,2011,09/04/2012 12:00:00 AM,Windsor,945 MATIANTUCK AVE,106610,72000.0,1.480694,Residential,Single Family,14,
801099,801099,110231,2011,06/26/2012 12:00:00 AM,Windsor,95 REGENCY DRIVE,167930,185000.0,0.9077296999999999,Residential,Single Family,,
801166,801167,110118,2011,02/28/2012 12:00:00 AM,Windsor,975 POQUONOCK AVE,130900,176900.0,0.7399661,Residential,Single Family,,
801169,801170,110052,2011,11/29/2011 12:00:00 AM,Windsor,98 COOK HILL ROAD,101220,120000.0,0.8435,Residential,Single Family,,
801173,801174,110254,2011,07/20/2012 12:00:00 AM,Windsor,98 HEMLOCK ROAD,123900,155000.0,0.7993548,Residential,Single Family,,
801187,801188,110194,2011,05/29/2012 12:00:00 AM,Windsor,99 HOLLOW BROOOK ROAD,165480,210000.0,0.7879999999999999,Residential,Single Family,,
801188,801189,110244,2011,07/06/2012 12:00:00 AM,Windsor,99 INTERNATIONAL DRIVE,105840,7000000.0,0.015119999999999998,Vacant Land,,28,
801227,801228,11062,2011,04/02/2012 12:00:00 AM,Windsor Locks,1 DIBBLE HOLLOW,116600,150000.0,0.7773333,Condo,,,
801290,801291,11120,2011,08/28/2012 12:00:00 AM,Windsor Locks,10 MERRIGAN LANE,184700,183000.0,1.00929,Condo,,14,
801326,801327,11148,2011,09/28/2012 12:00:00 AM,Windsor Locks,101 ELLA T GRASSO TURNPIKE,1178600,3300000.0,0.3571515,Commercial,,,
801330,801331,11131,2011,09/06/2012 12:00:00 AM,Windsor Locks,101 OAK RIDGE DRIVE,114700,140000.0,0.8192857,Condo,,,
801368,801369,11086,2011,05/21/2012 12:00:00 AM,Windsor Locks,109 SUFFIELD STREETREET,122000,195000.0,0.625641,Residential,Single Family,,
801377,801378,11090,2011,06/01/2012 12:00:00 AM,Windsor Locks,10B3 CONCORDE WAY,71900,85000.0,0.8458824,Condo,,,
801390,801391,11070,2011,04/17/2012 12:00:00 AM,Windsor Locks,11 BRIARCLIFF DRIVE,119100,146000.0,0.8157534000000001,Residential,Single Family,,
801427,801428,11032,2011,12/14/2011 12:00:00 AM,Windsor Locks,11 LEDYARD ROAD,115200,79900.0,1.441802,Residential,Single Family,10,
801467,801468,11033,2011,12/28/2011 12:00:00 AM,Windsor Locks,112 CENTER STREETREET,127500,178500.0,0.7142857,Residential,Single Family,,
801481,801482,11059,2011,03/23/2012 12:00:00 AM,Windsor Locks,115 OAK RIDGE DRIVE,107500,129000.0,0.8333333,Condo,,10,
801490,801491,11114,2011,08/13/2012 12:00:00 AM,Windsor Locks,118 OAK RIDGE DRIVE,107500,134500.0,0.7992564999999999,Condo,,,
801564,801565,11074,2011,04/30/2012 12:00:00 AM,Windsor Locks,121 OAK RIDGE DRIVE,107700,135000.0,0.7977778,Condo,,,
801603,801604,11037,2011,12/30/2011 12:00:00 AM,Windsor Locks,13 GAYLORD ROAD,160700,232700.0,0.6905886999999999,Residential,Single Family,,
801638,801639,11023,2011,12/01/2011 12:00:00 AM,Windsor Locks,133 OAK RIDGE DRIVE,107500,135000.0,0.7962963000000001,Condo,,,
801671,801672,11110,2011,07/30/2012 12:00:00 AM,Windsor Locks,14 DALE STREETREET,163900,275000.0,0.596,Residential,Single Family,,
801719,801720,11031,2011,12/14/2011 12:00:00 AM,Windsor Locks,140 OAK RIDGE DRIVE,122100,135000.0,0.9044443999999999,Condo,,,
801737,801738,11022,2011,12/01/2011 12:00:00 AM,Windsor Locks,144 B OLD COUNTY ROAD,243500,275000.0,0.8854545,Residential,Single Family,,
801756,801757,11146,2011,09/27/2012 12:00:00 AM,Windsor Locks,15 BRISTOL ROAD,105600,85500.0,1.235088,Residential,Single Family,14,
801766,801767,11107,2011,07/16/2012 12:00:00 AM,Windsor Locks,15 COPPER DRIVE,133500,152000.0,0.8782895000000001,Residential,Single Family,,
801771,801772,11119,2011,08/27/2012 12:00:00 AM,Windsor Locks,15 DEXTER ROAD,168600,251000.0,0.6717131,Residential,Single Family,,
801827,801828,11076,2011,05/04/2012 12:00:00 AM,Windsor Locks,155 ELM STREETREET,152600,275000.0,0.5549090999999999,Residential,Single Family,,
801839,801840,11014,2011,11/15/2011 12:00:00 AM,Windsor Locks,159 GROVE STREETREET,100200,52500.0,1.908571,Residential,Single Family,10,
801868,801869,11016,2011,11/18/2011 12:00:00 AM,Windsor Locks,16 JAMES STREETREET,137400,195000.0,0.7046154,Residential,Single Family,,
801877,801878,11040,2011,01/03/2012 12:00:00 AM,Windsor Locks,16 RIDGEWOOD DRIVE,204200,275000.0,0.7425455,Residential,Single Family,,
801878,801879,11098,2011,06/22/2012 12:00:00 AM,Windsor Locks,16 ROBIN ROAD,128400,165000.0,0.7781818,Residential,Single Family,,
801974,801974,11029,2011,12/07/2011 12:00:00 AM,Windsor Locks,18 ANTHONY STREETREET,41300,52000.0,0.7942308000000001,Vacant Land,,,
801975,801975,11108,2011,07/30/2012 12:00:00 AM,Windsor Locks,18 ANTHONY STREETREET,41300,265000.0,0.1558491,Vacant Land,,7,
802006,802006,11057,2011,03/16/2012 12:00:00 AM,Windsor Locks,18 SADLER STREETREET,126800,166000.0,0.7638554,Residential,Single Family,,
802059,802059,11012,2011,11/02/2011 12:00:00 AM,Windsor Locks,19 OAK RIDGE DRIVE,111100,150000.0,0.7406666999999999,Condo,,,
802087,802087,11073,2011,04/26/2012 12:00:00 AM,Windsor Locks,199 ELM STREETREET,145600,195000.0,0.7466666999999999,Residential,Single Family,,
802100,802100,11039,2011,12/30/2011 12:00:00 AM,Windsor Locks,2 AHERN AVENUE,129200,147000.0,0.8789116,Residential,Single Family,10,
802106,802107,11133,2011,09/11/2012 12:00:00 AM,Windsor Locks,2 ELLA T GRASSO TURNPIKE,154700,100000.0,1.547,Vacant Land,,3,
802118,802119,11121,2011,08/29/2012 12:00:00 AM,Windsor Locks,2 NORTH MAIN STREETREET,208500,82205.0,2.536342,Residential,Two Family,7,
802150,802150,11130,2011,09/06/2012 12:00:00 AM,Windsor Locks,20-22 FAIRVIEW STREETREET,154000,178000.0,0.8651684999999999,Residential,Two Family,10,
802163,802163,11088,2011,05/25/2012 12:00:00 AM,Windsor Locks,20 GANTLEY ROAD,125400,184900.0,0.6782044,Residential,Single Family,,
802228,802229,11056,2011,03/15/2012 12:00:00 AM,Windsor Locks,200 OLD COUNTY CIRCLE #102,57500,73500.0,0.7823129,Commercial,,,
802230,802231,11007,2011,10/20/2011 12:00:00 AM,Windsor Locks,200 OLD COUNTY CIRCLE #112,47500,69000.0,0.6884058000000001,Commercial,,,
802233,802234,11117,2011,08/21/2012 12:00:00 AM,Windsor Locks,200 OLD COUNTY CIRCLE #117,48900,74900.0,0.6528705,Commercial,,,
802250,802251,11015,2011,11/17/2011 12:00:00 AM,Windsor Locks,204 OAKRIDGE DRIVE,12300,214900.0,0.05723592,Residential,Single Family,7,
802267,802268,11092,2011,06/04/2012 12:00:00 AM,Windsor Locks,21 DICKERMAN AVENUE,168400,135000.0,1.247407,Residential,Two Family,1,
802298,802298,11064,2011,04/04/2012 12:00:00 AM,Windsor Locks,212 SOUTHWEST AVENUE,116400,100000.0,1.1640000000000001,Residential,Single Family,7,
802309,802309,11051,2011,02/22/2012 12:00:00 AM,Windsor Locks,216 SOUTH ELM STREETREET,167900,150000.0,1.119333,Residential,Single Family,10,
802355,802355,11124,2011,08/31/2012 12:00:00 AM,Windsor Locks,22 SADLER STREETREET,130600,166000.0,0.786747,Residential,Single Family,,
802363,802363,11145,2011,09/24/2012 12:00:00 AM,Windsor Locks,221 SOUTHWEST AVENUE,120100,110400.0,1.087862,Residential,Single Family,14,
802371,802371,11149,2011,09/28/2012 12:00:00 AM,Windsor Locks,224 OLD COUNTY ROAD,87300,124900.0,0.6989592,Residential,Single Family,,
802396,802397,11055,2011,03/09/2012 12:00:00 AM,Windsor Locks,23 ELM CORNERS,61000,82000.0,0.7439024000000001,Condo,,,
802402,802403,11044,2011,01/30/2012 12:00:00 AM,Windsor Locks,23 GARRY ROAD,120900,164900.0,0.7331715999999999,Residential,Single Family,,
802410,802411,11065,2011,04/09/2012 12:00:00 AM,Windsor Locks,23 MERRIGAN LANE,196100,243000.0,0.8069959,Condo,,,
802434,802435,11069,2011,04/16/2012 12:00:00 AM,Windsor Locks,230 MONTEMERLO AVENUE,114400,53000.0,2.158491,Residential,Single Family,2,
802438,802439,11142,2011,09/20/2012 12:00:00 AM,Windsor Locks,232 GREEN MANOR TERACE,115100,100000.0,1.151,Residential,Single Family,7,
802447,802448,11132,2011,09/07/2012 12:00:00 AM,Windsor Locks,238 OLD COUNTY ROAD,146900,165000.0,0.8903030000000001,Residential,Single Family,25,
802468,802469,11038,2011,12/30/2011 12:00:00 AM,Windsor Locks,24 KING SPRING ROAD,842200,360000.0,2.339444,Commercial,,25,
802470,802471,11103,2011,07/02/2012 12:00:00 AM,Windsor Locks,24 MERRIGAN LANE,209400,240000.0,0.8725,Condo,,18,
802477,802478,11111,2011,07/30/2012 12:00:00 AM,Windsor Locks,24 OAK RIDGE DRIVE,92700,126900.0,0.7304965,Condo,,,
802534,802535,11025,2011,12/05/2011 12:00:00 AM,Windsor Locks,25 SUFFIELD STREETREET,141300,113000.0,1.250442,Residential,Single Family,7,
802549,802550,11061,2011,03/30/2012 12:00:00 AM,Windsor Locks,258 SOUTH ELM STREETREET,130000,140000.0,0.9285714,Residential,Single Family,,
802562,802563,11078,2011,05/09/2012 12:00:00 AM,Windsor Locks,26 HATHAWAY STREETREET,122600,90000.0,1.362222,Residential,Single Family,10,
802576,802577,11097,2011,06/21/2012 12:00:00 AM,Windsor Locks,26 WALNUT CIRCLE,97000,75000.0,1.293333,Residential,Single Family,25,
802592,802593,11083,2011,05/18/2012 12:00:00 AM,Windsor Locks,269 GREEN MANOR TERRACE,127200,119500.0,1.064435,Residential,Single Family,25,
802605,802606,11009,2011,10/27/2011 12:00:00 AM,Windsor Locks,27 DARIEN DRIVE,122900,165000.0,0.7448484999999999,Residential,Single Family,,
802620,802621,11113,2011,07/31/2012 12:00:00 AM,Windsor Locks,27 ROSS WAY,171700,207000.0,0.8294686,Condo,,,
802658,802659,11066,2011,04/11/2012 12:00:00 AM,Windsor Locks,28 LAUREL ROAD,106700,124500.0,0.8570281,Residential,Single Family,,
802660,802661,11084,2011,05/18/2012 12:00:00 AM,Windsor Locks,28 MEG WAY,6800,312400.0,0.02176697,Residential,Single Family,7,
802671,802672,11127,2011,09/05/2012 12:00:00 AM,Windsor Locks,28 SZEPANSKI ROAD,224300,315000.0,0.7120635000000001,Residential,Single Family,,
802696,802697,11050,2011,02/21/2012 12:00:00 AM,Windsor Locks,29 CYPRESS ROAD,124900,171000.0,0.7304094,Residential,Single Family,,
802721,802722,11072,2011,04/25/2012 12:00:00 AM,Windsor Locks,29 SUFFIELD STREETREET,36500,35000.0,1.042857,Vacant Land,,3,
802729,802730,11093,2011,06/06/2012 12:00:00 AM,Windsor Locks,290 OLD COUNTY ROAD,99900,153000.0,0.6529411999999999,Residential,Single Family,,
802766,802767,11129,2011,09/06/2012 12:00:00 AM,Windsor Locks,3 DIBBLE HOLLOW,124500,153500.0,0.8110748999999999,Condo,,,
802771,802772,11104,2011,07/05/2012 12:00:00 AM,Windsor Locks,3 FRANCES LANE,237800,142500.0,1.6687720000000001,Residential,Single Family,25,
802778,802779,11115,2011,08/15/2012 12:00:00 AM,Windsor Locks,3 JAMES STREETREET,127800,170000.0,0.7517647,Residential,Single Family,,
802822,802823,11087,2011,05/24/2012 12:00:00 AM,Windsor Locks,30 DIBBLE HOLLOW UNIT 15C,120200,161500.0,0.7442724000000001,Condo,,,
802833,802834,11085,2011,05/21/2012 12:00:00 AM,Windsor Locks,30 MEG WAY,6000,305000.0,0.01967213,Vacant Land,,7,
802887,802888,11140,2011,09/17/2012 12:00:00 AM,Windsor Locks,314 SOUTH CENTER STREETREET,209700,289900.0,0.7233529000000001,Residential,Single Family,,
802978,802979,11034,2011,12/29/2011 12:00:00 AM,Windsor Locks,34 SCHOOL STREETREET,120300,161500.0,0.7448916,Residential,Single Family,,
802985,802986,11045,2011,01/31/2012 12:00:00 AM,Windsor Locks,342 ELM STREETREET,150800,197000.0,0.7654821999999999,Residential,Single Family,,
802996,802997,11137,2011,09/12/2012 12:00:00 AM,Windsor Locks,345 ELLA T GRASSO TURNPIKE,405000,463000.0,0.8747299999999999,Industrial,,25,
803016,803017,11136,2011,09/12/2012 12:00:00 AM,Windsor Locks,355 ELLA T GRASSO TURNPIKE,233400,154000.0,1.515584,Industrial,,25,
803024,803025,11081,2011,05/15/2012 12:00:00 AM,Windsor Locks,36 COPPER DRIVE,173500,183400.0,0.9460196,Residential,Single Family,,
803109,803110,11125,2011,08/31/2012 12:00:00 AM,Windsor Locks,380 SOUTH MAIN STREETREET,221600,250000.0,0.8864,Commercial,,,
803110,803111,11047,2011,02/07/2012 12:00:00 AM,Windsor Locks,381 GREEN MANOR TERRACE,127800,169900.0,0.7522072,Residential,Single Family,7,
803120,803121,11112,2011,07/30/2012 12:00:00 AM,Windsor Locks,389 ELM STREETREET,174800,255000.0,0.6854901999999999,Residential,Single Family,,
803164,803165,11006,2011,10/19/2011 12:00:00 AM,Windsor Locks,3B8 CONCORDE WAY,71900,90586.0,0.7937209,Condo,,,
803183,803184,11030,2011,12/13/2011 12:00:00 AM,Windsor Locks,4 HIGHLAND ROAD,147300,190000.0,0.7752631999999999,Residential,Single Family,,
803199,803200,11002,2011,10/06/2011 12:00:00 AM,Windsor Locks,4 SCHOOL STREETREET,124500,75000.0,1.66,Residential,Single Family,10,
803242,803243,11116,2011,08/21/2012 12:00:00 AM,Windsor Locks,408 HALFWAY HOUSE ROAD,133700,195000.0,0.685641,Residential,Single Family,,
803267,803268,11109,2011,07/30/2012 12:00:00 AM,Windsor Locks,41 SOUTHWEST AVENUE,139900,148000.0,0.9452703000000001,Residential,Single Family,1,
803309,803310,11052,2011,02/28/2012 12:00:00 AM,Windsor Locks,42 WHITON STREETREET,122100,185000.0,0.66,Residential,Two Family,,
803318,803319,11013,2011,11/08/2011 12:00:00 AM,Windsor Locks,429 LITCHFIELD DRIVE,115100,156900.0,0.7335883000000001,Residential,Single Family,,
803336,803337,11018,2011,11/28/2011 12:00:00 AM,Windsor Locks,43 SOUTH STREETREET,126300,178000.0,0.7095505999999999,Residential,Single Family,,
803365,803366,11020,2011,11/29/2011 12:00:00 AM,Windsor Locks,44 JUNIPER DRIVE,117100,164000.0,0.7140244000000001,Residential,Single Family,,
803388,803389,11053,2011,02/29/2012 12:00:00 AM,Windsor Locks,442 REED AVENUE,122400,165000.0,0.7418182,Residential,Single Family,,
803401,803402,11071,2011,04/23/2012 12:00:00 AM,Windsor Locks,448 ELM STREETREET,143600,202000.0,0.7108911,Residential,Single Family,,
803425,803426,11102,2011,06/26/2012 12:00:00 AM,Windsor Locks,45 PHEASANT COURT,113200,129500.0,0.8741313,Condo,,10,
803435,803436,11010,2011,10/28/2011 12:00:00 AM,Windsor Locks,453 WOODLAND STREETREET,140900,150000.0,0.9393333,Residential,Single Family,10,
803455,803456,11049,2011,02/21/2012 12:00:00 AM,Windsor Locks,46 JOHN STREETREET,289300,411000.0,0.7038929,Residential,Single Family,,
803471,803472,11058,2011,03/20/2012 12:00:00 AM,Windsor Locks,462 ELM STREETREET,142000,120000.0,1.183333,Residential,Single Family,,
803496,803496,11017,2011,11/21/2011 12:00:00 AM,Windsor Locks,47 FOX HOLLOW DRIVE,128500,180000.0,0.7138889,Condo,,,
803501,803501,11060,2011,03/26/2012 12:00:00 AM,Windsor Locks,47 MARSHALL ROAD,178700,242500.0,0.7369071999999999,Residential,Single Family,,
803598,803598,11004,2011,10/17/2011 12:00:00 AM,Windsor Locks,5 ELM CORNERS,61800,89900.0,0.6874305,Condo,,,
803603,803603,11080,2011,05/15/2012 12:00:00 AM,Windsor Locks,5 FERN STREETREET,137500,222000.0,0.6193694000000001,Residential,Single Family,,
803626,803626,11054,2011,03/08/2012 12:00:00 AM,Windsor Locks,5 QUAIL COURT,112300,126000.0,0.8912698,Condo,,,
803663,803663,11021,2011,11/30/2011 12:00:00 AM,Windsor Locks,502 ASH DRIVE,144000,173000.0,0.8323699000000001,Residential,Single Family,,
803694,803695,11077,2011,05/09/2012 12:00:00 AM,Windsor Locks,51 NORTH STREETREET,117900,128000.0,0.9210938,Residential,Single Family,,
803717,803718,11106,2011,07/13/2012 12:00:00 AM,Windsor Locks,52 CIRCLE DRIVE,119600,189000.0,0.6328041999999999,Residential,Single Family,,
803718,803719,11005,2011,10/19/2011 12:00:00 AM,Windsor Locks,52 COOLIDGE STREETREET,124300,59500.0,2.089076,Residential,Single Family,10,
803719,803720,11096,2011,06/18/2012 12:00:00 AM,Windsor Locks,52 COOLIDGE STREETREET,124300,166500.0,0.7465465,Residential,Single Family,,
803770,803771,11026,2011,12/06/2011 12:00:00 AM,Windsor Locks,53 SPRING STREETREET,105800,97900.0,1.0806950000000002,Residential,Single Family,25,
803782,803783,11024,2011,12/01/2011 12:00:00 AM,Windsor Locks,535 HALFWAY HOUSE ROAD,277900,505000.0,0.550297,Commercial,,,
803802,803803,11046,2011,02/06/2012 12:00:00 AM,Windsor Locks,54 WHITON STREETREET,134600,150600.0,0.8937583,Residential,Single Family,10,
803811,803812,11001,2011,10/05/2011 12:00:00 AM,Windsor Locks,541 SPRING STREETREET,458900,75000.0,6.118666999999999,Commercial,,1,
803842,803843,11144,2011,09/24/2012 12:00:00 AM,Windsor Locks,550 SPRING STREETREET,270300,475000.0,0.5690526,Commercial,,,
803872,803873,11043,2011,01/19/2012 12:00:00 AM,Windsor Locks,57 CENTER STREETREET,110200,92500.0,1.191351,Residential,Single Family,14,
803885,803886,11147,2011,09/27/2012 12:00:00 AM,Windsor Locks,57 WEST STREETREET,152000,165000.0,0.9212120999999999,Residential,Single Family,10,
803911,803912,11135,2011,09/12/2012 12:00:00 AM,Windsor Locks,584 NORTH STREETREET,413100,504000.0,0.8196429000000001,Commercial,,,
803931,803932,11035,2011,12/23/2011 12:00:00 AM,Windsor Locks,594 NORTH STREETREET,348500,395000.0,0.8822785,Commercial,,,
803975,803976,11099,2011,06/25/2012 12:00:00 AM,Windsor Locks,6 HARRISON STREETREET,112100,97800.0,1.146217,Residential,Single Family,25,
804053,804054,11141,2011,09/20/2012 12:00:00 AM,Windsor Locks,62 SOUTH CENTER STREETREET,132600,139000.0,0.9539568000000002,Residential,Single Family,10,
804081,804082,11041,2011,01/12/2012 12:00:00 AM,Windsor Locks,63A ELM CORNERS,61000,56000.0,1.089286,Condo,,3,
804087,804088,11126,2011,09/04/2012 12:00:00 AM,Windsor Locks,64 GROVE STREETREET,106300,142900.0,0.7438768,Residential,Single Family,,
804102,804103,11042,2011,01/12/2012 12:00:00 AM,Windsor Locks,65 SOUTHWEST AVENUE,146200,189000.0,0.7735449999999999,Residential,Single Family,,
804108,804109,11095,2011,06/14/2012 12:00:00 AM,Windsor Locks,66 CHAPMAN CHASE,192200,230000.0,0.8356522,Condo,,,
804135,804136,11143,2011,09/24/2012 12:00:00 AM,Windsor Locks,68 BEL AIRE CIRCLE,116400,130000.0,0.8953846,Residential,Single Family,25,
804161,804162,11118,2011,08/22/2012 12:00:00 AM,Windsor Locks,69 GREENFIELD DRIVE,117900,78600.0,1.5,Residential,Single Family,18,
804217,804218,11138,2011,09/13/2012 12:00:00 AM,Windsor Locks,7 OLIVE STREETREET,117400,45000.0,2.608889,Residential,Single Family,10,
804255,804256,11091,2011,06/01/2012 12:00:00 AM,Windsor Locks,70 SOUTHWEST AVENUE,84500,266000.0,0.3176692,Residential,Single Family,7,
804286,804287,11003,2011,10/17/2011 12:00:00 AM,Windsor Locks,73 CENTER STREETREET,175300,188000.0,0.9324468000000001,Residential,Three Family,,
804310,804311,11082,2011,05/16/2012 12:00:00 AM,Windsor Locks,74 MAIN STREETREET UNIT 2A,69600,70000.0,0.9942857,Condo,,14,
804311,804312,11089,2011,05/25/2012 12:00:00 AM,Windsor Locks,74 MAIN STREETREET UNIT 3D,54300,43500.0,1.248276,Condo,,10,
804320,804321,11027,2011,12/07/2011 12:00:00 AM,Windsor Locks,75 GREENFIELD DRIVE,113100,60720.0,1.8626479999999999,Residential,Single Family,6,
804321,804322,11028,2011,12/07/2011 12:00:00 AM,Windsor Locks,75 GREENFIELD DRIVE,113100,71280.0,1.5867,Residential,Single Family,6,
804342,804343,11094,2011,06/14/2012 12:00:00 AM,Windsor Locks,77 DIBBLE HOLLOW,124000,152500.0,0.8131148,Condo,,,
804383,804384,11134,2011,09/12/2012 12:00:00 AM,Windsor Locks,7B4 CONCORDE WAY,83000,107000.0,0.7757009,Condo,,,
804407,804408,11063,2011,04/02/2012 12:00:00 AM,Windsor Locks,8 BROOKVIEW CIRCLE,164900,222000.0,0.7427928,Residential,Single Family,,
804408,804409,11068,2011,04/10/2012 12:00:00 AM,Windsor Locks,8 CENTER STREETREET,115100,148000.0,0.7777026999999999,Residential,Single Family,,
804444,804444,11019,2011,11/28/2011 12:00:00 AM,Windsor Locks,8 SEYMOUR ROAD,122600,120000.0,1.021667,Residential,Single Family,10,
804450,804450,11101,2011,06/26/2012 12:00:00 AM,Windsor Locks,8 SZEPANSKI ROAD,205400,295000.0,0.6962712,Residential,Single Family,,
804471,804472,11067,2011,04/12/2012 12:00:00 AM,Windsor Locks,80 MAIN STREETREET #3A,54300,47000.0,1.155319,Condo,,,
804475,804476,11008,2011,10/26/2011 12:00:00 AM,Windsor Locks,80 OAK STREETREET,100100,129900.0,0.7705928000000001,Residential,Single Family,,
804484,804485,11036,2011,12/29/2011 12:00:00 AM,Windsor Locks,800 OLD COUNTY CIRCLE,660800,530000.0,1.246792,Commercial,,14,
804488,804489,11100,2011,06/25/2012 12:00:00 AM,Windsor Locks,81 BRISTOL ROAD,128100,130000.0,0.9853845999999999,Residential,Single Family,14,
804492,804493,11128,2011,09/05/2012 12:00:00 AM,Windsor Locks,81 SOUTH STREETREET,159400,215000.0,0.7413953000000001,Residential,Single Family,,
804507,804508,11048,2011,02/08/2012 12:00:00 AM,Windsor Locks,82 WEST STREETREET,121800,130000.0,0.9369231,Residential,Single Family,10,
804529,804530,11139,2011,09/17/2012 12:00:00 AM,Windsor Locks,85 NORTH MAIN STREETREET,105600,107000.0,0.9869159,Residential,Single Family,10,
804558,804559,11079,2011,05/14/2012 12:00:00 AM,Windsor Locks,89 OAK RIDGE DRIVE,111100,125000.0,0.8888,Condo,,,
804591,804592,11123,2011,08/31/2012 12:00:00 AM,Windsor Locks,9 KATE WAY,231300,326000.0,0.7095092,Residential,Single Family,,
804702,804703,11011,2011,10/28/2011 12:00:00 AM,Windsor Locks,97 OAK RIDGE DRIVE,92700,120000.0,0.7725,Condo,,,
804713,804714,11122,2011,08/30/2012 12:00:00 AM,Windsor Locks,98 OAK RIDGE DRIVE,95100,114000.0,0.8342105,Condo,,,
804715,804716,11075,2011,04/03/2012 12:00:00 AM,Windsor Locks,98 WOODCOCK COURT,111700,148000.0,0.7547297,Condo,,,
804756,804757,11105,2011,07/05/2012 12:00:00 AM,Windsor Locks,LOT 11 FRANCES LANE(4),55900,77000.0,0.725974,Vacant Land,,,
808407,808408,110024,2011,12/28/2011 12:00:00 AM,Woodbridge,1 ACORN HILL ROAD,249760,370000.0,0.675027,Residential,Single Family,,
808411,808412,110072,2011,05/24/2012 12:00:00 AM,Woodbridge,1 BRADLEY ROAD #401,111790,175000.0,0.6388,Commercial,,,
808413,808414,110038,2011,01/19/2012 12:00:00 AM,Woodbridge,1 BRADLEY ROAD #800,149170,30000.0,4.972333,Commercial,,3,
808414,808415,110039,2011,01/19/2012 12:00:00 AM,Woodbridge,1 BRADLEY ROAD #800,149170,848498.0,0.17580479999999998,Commercial,,7,
808433,808434,110071,2011,05/24/2012 12:00:00 AM,Woodbridge,10 BARBERRY LANE,254030,289900.0,0.8762677,Residential,Single Family,,
